PosX;PosY;Count
0.180;-0.080;8.000
0.180;-0.070;4.000
0.180;-0.050;1.000
0.180;-0.040;9.000
0.180;-0.030;16.000
0.180;-0.010;5.000
0.180;0.000;7.000
0.180;0.020;4.000
0.180;0.030;6.000
0.180;0.040;8.000
0.180;0.050;7.000
0.180;0.060;3.000
0.180;0.070;8.000
0.180;0.080;12.000
0.180;0.090;16.000
0.180;0.100;1.000
0.180;0.110;2.000
0.180;0.120;1.000
0.180;0.130;2.000
0.180;0.140;1.000
0.180;0.150;1.000
0.190;-0.110;1.000
0.190;-0.090;4.000
0.190;-0.080;3.000
0.190;-0.070;2.000
0.190;-0.050;1.000
0.190;-0.040;1.000
0.190;-0.030;5.000
0.190;-0.020;2.000
0.190;-0.010;5.000
0.190;0.000;4.000
0.190;0.010;3.000
0.190;0.020;2.000
0.190;0.030;1.000
0.190;0.040;7.000
0.190;0.050;9.000
0.190;0.060;9.000
0.190;0.070;6.000
0.190;0.080;5.000
0.190;0.140;1.000
0.200;-0.080;2.000
0.200;-0.050;1.000
0.200;-0.030;1.000
0.200;-0.010;3.000
0.200;0.000;1.000
0.200;0.010;2.000
0.200;0.040;3.000
0.200;0.050;8.000
0.200;0.060;7.000
0.200;0.140;1.000
0.200;0.150;5.000
0.210;-0.050;5.000
0.210;-0.040;4.000
0.210;-0.030;1.000
0.210;-0.010;1.000
0.210;0.010;2.000
0.210;0.020;1.000
0.210;0.040;1.000
0.210;0.050;2.000
0.210;0.060;2.000
0.210;0.150;1.000
