PosX;PosY;Count
0.110;-0.050;11.000
0.110;-0.040;19.000
0.110;-0.030;23.000
0.110;-0.020;17.000
0.110;-0.010;11.000
0.110;0.000;55.000
0.110;0.010;21.000
0.110;0.020;12.000
0.110;0.030;15.000
0.110;0.040;15.000
0.110;0.050;25.000
0.110;0.060;26.000
0.110;0.070;37.000
0.110;0.080;26.000
0.110;0.090;38.000
0.110;0.100;37.000
0.110;0.110;39.000
0.110;0.120;24.000
0.110;0.130;26.000
0.110;0.140;10.000
0.110;0.150;8.000
0.110;0.160;2.000
0.110;0.170;2.000
0.110;0.180;1.000
0.110;0.200;1.000
0.120;-0.180;5.000
0.120;-0.170;2.000
0.120;-0.160;12.000
0.120;-0.150;6.000
0.120;-0.140;23.000
0.120;-0.130;10.000
0.120;-0.120;8.000
0.120;-0.110;5.000
0.120;-0.100;12.000
0.120;-0.090;17.000
0.120;-0.080;17.000
0.120;-0.070;13.000
0.120;-0.060;16.000
0.120;-0.050;9.000
0.120;-0.040;19.000
0.120;-0.030;17.000
0.120;-0.020;17.000
0.120;-0.010;49.000
0.120;0.000;51.000
0.120;0.010;20.000
0.120;0.020;24.000
0.120;0.030;24.000
0.120;0.040;20.000
0.120;0.050;41.000
0.120;0.060;22.000
0.120;0.070;23.000
0.120;0.080;22.000
0.120;0.090;31.000
0.120;0.100;21.000
0.120;0.110;37.000
0.120;0.120;25.000
0.120;0.130;7.000
0.120;0.140;3.000
0.120;0.150;8.000
0.120;0.160;1.000
0.120;0.180;2.000
0.120;0.190;1.000
0.130;-0.160;2.000
0.130;-0.150;3.000
0.130;-0.140;1.000
0.130;-0.130;3.000
0.130;-0.120;3.000
0.130;-0.110;11.000
0.130;-0.100;19.000
0.130;-0.090;22.000
0.130;-0.080;22.000
0.130;-0.070;19.000
0.130;-0.060;15.000
0.130;-0.050;10.000
0.130;-0.040;11.000
0.130;-0.030;15.000
0.130;-0.020;13.000
0.130;-0.010;21.000
0.130;0.000;11.000
0.130;0.010;36.000
0.130;0.020;24.000
0.130;0.030;19.000
0.130;0.040;21.000
0.130;0.050;55.000
0.130;0.060;20.000
0.130;0.070;14.000
0.130;0.080;56.000
0.130;0.090;32.000
0.130;0.100;12.000
0.130;0.110;14.000
0.130;0.120;6.000
0.130;0.130;5.000
0.130;0.140;13.000
0.130;0.150;9.000
0.130;0.160;4.000
0.130;0.180;1.000
0.130;0.190;2.000
0.130;0.200;1.000
0.130;0.210;1.000
0.140;-0.140;3.000
0.140;-0.130;5.000
0.140;-0.120;5.000
0.140;-0.110;5.000
0.140;-0.100;13.000
0.140;-0.090;16.000
0.140;-0.080;11.000
0.140;-0.070;18.000
0.140;-0.060;3.000
0.140;-0.050;27.000
0.140;-0.040;29.000
0.140;-0.030;23.000
0.140;-0.020;17.000
0.140;-0.010;21.000
0.140;0.000;20.000
0.140;0.010;26.000
0.140;0.020;42.000
0.140;0.030;20.000
0.140;0.040;20.000
0.140;0.050;16.000
0.140;0.060;13.000
0.140;0.070;19.000
0.140;0.080;26.000
0.140;0.090;17.000
0.140;0.100;9.000
0.140;0.110;6.000
0.140;0.120;4.000
0.140;0.130;5.000
0.140;0.140;13.000
0.140;0.150;6.000
0.140;0.160;3.000
0.140;0.190;2.000
0.150;-0.130;6.000
0.150;-0.120;1.000
0.150;-0.110;3.000
0.150;-0.100;5.000
0.150;-0.090;16.000
0.150;-0.080;18.000
0.150;-0.070;29.000
0.150;-0.060;7.000
0.150;-0.050;13.000
0.150;-0.040;16.000
0.150;-0.030;8.000
0.150;-0.020;8.000
0.150;-0.010;4.000
0.150;0.000;9.000
0.150;0.010;13.000
0.150;0.020;23.000
0.150;0.030;20.000
0.150;0.040;15.000
0.150;0.050;11.000
0.150;0.060;9.000
0.150;0.070;14.000
0.150;0.080;11.000
0.150;0.090;10.000
0.150;0.100;5.000
0.150;0.110;6.000
0.150;0.120;6.000
0.150;0.130;2.000
0.150;0.140;2.000
0.150;0.190;1.000
0.150;0.210;1.000
0.160;-0.140;1.000
0.160;-0.130;7.000
0.160;-0.120;3.000
0.160;-0.110;6.000
0.160;-0.100;3.000
0.160;-0.090;2.000
0.160;-0.080;3.000
0.160;-0.070;12.000
0.160;-0.060;8.000
0.160;-0.050;8.000
0.160;-0.040;7.000
0.160;-0.030;4.000
0.160;-0.020;3.000
0.160;-0.010;5.000
0.160;0.000;1.000
0.160;0.010;8.000
0.160;0.020;15.000
0.160;0.030;19.000
0.160;0.040;23.000
0.160;0.050;4.000
0.160;0.060;4.000
0.160;0.070;2.000
0.160;0.090;3.000
0.160;0.100;5.000
0.160;0.110;1.000
0.160;0.120;4.000
0.160;0.140;1.000
0.160;0.150;1.000
0.160;0.160;1.000
0.160;0.180;1.000
0.160;0.190;1.000
0.160;0.200;1.000
0.170;-0.140;1.000
0.170;-0.130;1.000
0.170;-0.120;1.000
0.170;-0.110;2.000
0.170;-0.080;2.000
0.170;-0.070;15.000
0.170;-0.060;7.000
0.170;-0.050;5.000
0.170;-0.040;9.000
0.170;-0.030;5.000
0.170;-0.020;5.000
0.170;-0.010;9.000
0.170;0.000;6.000
0.170;0.010;3.000
0.170;0.020;4.000
0.170;0.030;8.000
0.170;0.040;21.000
0.170;0.050;5.000
0.170;0.060;7.000
0.170;0.070;2.000
0.170;0.080;1.000
0.170;0.090;2.000
0.170;0.100;1.000
0.170;0.110;2.000
0.170;0.120;1.000
0.170;0.130;1.000
0.170;0.150;2.000
0.170;0.170;2.000
0.180;-0.140;2.000
0.180;-0.130;2.000
0.180;-0.080;1.000
0.180;-0.070;4.000
0.180;-0.040;9.000
0.180;-0.030;4.000
0.180;-0.010;5.000
0.180;0.000;7.000
0.180;0.020;3.000
0.180;0.030;4.000
0.180;0.040;7.000
0.180;0.050;5.000
0.180;0.060;1.000
0.180;0.090;12.000
0.180;0.100;1.000
0.180;0.110;2.000
0.180;0.120;1.000
0.180;0.130;2.000
0.180;0.140;1.000
0.180;0.150;1.000
0.190;-0.050;1.000
0.190;-0.040;1.000
0.190;-0.030;3.000
0.190;-0.010;4.000
0.190;0.000;4.000
0.190;0.010;3.000
0.190;0.020;2.000
0.190;0.040;3.000
0.190;0.050;1.000
0.190;0.080;3.000
0.190;0.140;1.000
0.200;-0.050;1.000
0.200;-0.030;1.000
0.200;-0.010;2.000
0.200;0.010;2.000
0.200;0.140;1.000
0.200;0.150;5.000
0.210;-0.050;5.000
0.210;-0.040;4.000
0.210;-0.030;1.000
0.210;-0.010;1.000
0.210;0.010;2.000
0.210;0.020;1.000
0.210;0.150;1.000
