PosX;PosY;Count
0.130;-0.070;8.000
0.130;-0.060;3.000
0.130;-0.050;9.000
0.130;-0.040;10.000
0.130;-0.030;13.000
0.130;-0.020;7.000
0.130;-0.010;18.000
0.130;0.000;10.000
0.130;0.010;23.000
0.130;0.020;14.000
0.130;0.030;9.000
0.130;0.040;14.000
0.130;0.050;32.000
0.130;0.060;11.000
0.130;0.070;13.000
0.130;0.080;52.000
0.130;0.090;30.000
0.130;0.100;10.000
0.130;0.110;5.000
0.130;0.120;3.000
0.130;0.130;1.000
0.130;0.140;12.000
0.130;0.150;8.000
0.140;-0.140;1.000
0.140;-0.130;5.000
0.140;-0.120;3.000
0.140;-0.110;3.000
0.140;-0.100;7.000
0.140;-0.090;10.000
0.140;-0.080;8.000
0.140;-0.070;15.000
0.140;-0.060;1.000
0.140;-0.050;23.000
0.140;-0.040;25.000
0.140;-0.030;20.000
0.140;-0.020;15.000
0.140;-0.010;19.000
0.140;0.000;20.000
0.140;0.010;18.000
0.140;0.020;17.000
0.140;0.030;8.000
0.140;0.040;12.000
0.140;0.050;9.000
0.140;0.060;9.000
0.140;0.070;14.000
0.140;0.080;20.000
0.140;0.090;13.000
0.140;0.100;7.000
0.140;0.110;2.000
0.140;0.120;3.000
0.140;0.140;4.000
0.140;0.150;5.000
0.140;0.160;2.000
0.150;-0.130;5.000
0.150;-0.120;1.000
0.150;-0.110;1.000
0.150;-0.100;1.000
0.150;-0.090;3.000
0.150;-0.080;13.000
0.150;-0.070;26.000
0.150;-0.060;5.000
0.150;-0.050;11.000
0.150;-0.040;12.000
0.150;-0.030;6.000
0.150;-0.020;8.000
0.150;-0.010;3.000
0.150;0.000;7.000
0.150;0.010;8.000
0.150;0.020;16.000
0.150;0.030;8.000
0.150;0.040;7.000
0.150;0.050;8.000
0.150;0.060;8.000
0.150;0.070;13.000
0.150;0.080;6.000
0.150;0.090;5.000
0.150;0.100;3.000
0.150;0.110;3.000
0.150;0.120;2.000
0.150;0.140;2.000
0.160;-0.130;4.000
0.160;-0.120;1.000
0.160;-0.100;2.000
0.160;-0.090;2.000
0.160;-0.080;1.000
0.160;-0.070;12.000
0.160;-0.060;7.000
0.160;-0.050;6.000
0.160;-0.040;6.000
0.160;-0.030;1.000
0.160;-0.020;3.000
0.160;-0.010;1.000
0.160;0.000;1.000
0.160;0.010;2.000
0.160;0.020;6.000
0.160;0.030;17.000
0.160;0.040;19.000
0.160;0.050;4.000
0.160;0.060;3.000
0.160;0.070;1.000
0.160;0.090;3.000
0.160;0.100;3.000
0.160;0.140;1.000
0.170;-0.080;2.000
0.170;-0.070;15.000
0.170;-0.060;7.000
0.170;-0.050;5.000
0.170;-0.040;9.000
0.170;-0.030;4.000
0.170;-0.020;3.000
0.170;-0.010;4.000
0.170;0.000;6.000
0.170;0.010;1.000
0.170;0.020;1.000
0.170;0.030;6.000
0.170;0.040;20.000
0.170;0.050;3.000
0.170;0.060;7.000
0.170;0.070;2.000
0.170;0.090;1.000
0.170;0.100;1.000
0.170;0.110;2.000
0.180;-0.080;1.000
0.180;-0.070;4.000
0.180;-0.040;9.000
0.180;-0.030;4.000
0.180;0.000;6.000
0.180;0.030;1.000
0.180;0.040;3.000
0.180;0.050;3.000
0.180;0.090;1.000
0.180;0.100;1.000
0.180;0.110;2.000
0.180;0.120;1.000
0.190;-0.050;1.000
0.190;-0.040;1.000
0.190;-0.030;3.000
0.190;-0.010;1.000
0.190;0.010;1.000
0.190;0.040;3.000
0.200;-0.050;1.000
0.200;-0.030;1.000
0.200;-0.010;2.000
0.200;0.010;1.000
0.210;-0.050;5.000
0.210;-0.040;4.000
0.210;-0.030;1.000
0.210;-0.010;1.000
0.210;0.010;2.000
