"Name;";"PosX;";"PosY;";"Time;"
6;0,03;-0,03;505,2882
6;0,03;-0,03;505,7895
6;0,03;-0,04;506,2895
6;0,04;-0,04;506,7909
6;0,06;-0,04;507,2938
6;0,04;-0,04;507,7949
6;0,03;-0,04;508,2951
6;0,03;-0,06;508,798
6;0,03;-0,06;509,3115
6;0,03;-0,06;509,8129
6;0,03;-0,06;510,3141
6;0,03;-0,05;510,816
6;0,03;-0,06;511,3174
6;0,03;-0,06;511,8179
6;0,03;-0,06;512,3187
6;0,03;-0,06;512,8213
6;0,03;-0,05;513,3218
6;0,03;-0,06;513,8235
6;0,03;-0,06;514,3245
6;0,03;-0,06;514,825
6;0,03;-0,06;515,3407
6;0,03;-0,06;515,8415
6;0,03;-0,06;516,3436
6;0,03;-0,06;516,844
6;0,03;-0,06;517,3483
6;0,03;-0,05;517,8486
6;0,03;-0,04;518,3505
6;0,03;-0,03;518,851
6;0,03;-0,03;519,3517
6;0,03;-0,03;519,8535
6;0,03;-0,03;520,3546
6;0,03;-0,03;520,855
6;0,03;-0,03;521,3564
6;0,03;-0,03;521,8583
6;0,03;-0,03;522,3593
6;0,03;-0,03;522,8615
6;0,03;-0,03;523,3619
6;0,03;-0,03;523,8634
6;0,03;-0,03;524,3646
6;0,03;-0,03;524,8665
6;0,03;-0,03;525,367
6;0,03;-0,03;525,868
6;0,03;-0,03;526,3834
6;0,03;-0,03;526,8839
6;0,03;-0,03;527,3851
6;0,03;-0,03;527,8862
6;0,03;-0,03;528,3871
6;0,03;-0,02;528,8918
6;0,03;-0,02;529,4036
6;0,03;-0,02;529,9048
6;0,03;-0,02;530,4063
6;0,03;-0,02;530,9063
6;0,03;-0,03;531,408
6;0,03;-0,04;531,9091
6;0,03;-0,04;532,4105
6;0,03;-0,04;532,9117
6;0,03;-0,04;533,413
6;0,03;-0,04;533,9145
6;0,03;-0,04;534,4156
6;0,03;-0,04;534,9164
6;0,03;-0,04;535,4181
6;0,03;-0,04;535,9197
6;0,03;-0,04;536,4208
6;0,03;-0,04;536,9208
6;0,03;-0,04;537,4227
6;0,03;-0,04;537,9241
6;0,03;-0,04;538,426
6;0,03;-0,04;538,9269
6;0,03;-0,04;539,4272
6;0,04;-0,04;539,9426
6;0,06;-0,04;540,4437
6;0,08;-0,04;540,9449
6;0,08;-0,05;541,4715
6;0,09;-0,06;541,9752
6;0,11;-0,06;542,4752
6;0,12;-0,07;542,9758
6;0,13;-0,07;543,5018
6;0,14;-0,07;544,0113
6;0,13;-0,07;544,5263
6;0,13;-0,08;545,0345
6;0,13;-0,09;545,5435
6;0,12;-0,09999999;546,0441
6;0,12;-0,11;546,5471
6;0,12;-0,13;547,0505
6;0,11;-0,14;547,564
6;0,12;-0,15;548,0657
6;0,12;-0,15;548,567
6;0,12;-0,15;549,0715
6;0,12;-0,15;549,5729
6;0,11;-0,14;550,0864
6;0,11;-0,14;550,5874
6;0,12;-0,13;551,0874
6;0,12;-0,13;551,5883
6;0,12;-0,12;552,0895
6;0,09999999;-0,11;552,5902
6;0,09999999;-0,08;553,0922
6;0,09;-0,08;553,6059
6;0,09;-0,09999999;554,1064
6;0,09999999;-0,12;554,6075
6;0,09;-0,13;555,108
6;0,07;-0,13;555,6085
6;0,07;-0,14;556,1105
6;0,06;-0,16;556,6133
6;0,06;-0,15;557,1149
6;0,05;-0,14;557,6276
6;0,05;-0,15;558,1304
6;0,05;-0,15;558,632
6;0,05;-0,15;559,1339
6;0,05;-0,15;559,6354
6;0,05;-0,15;560,1369
6;0,05;-0,14;560,639
6;0,05;-0,14;561,1404
