Name, PositionX, PositionY, RunTime
TestPerson2;0;0,02;0,5052949
TestPerson2;0;0,02;1,008467
TestPerson2;0,01;0,02;1,508581
TestPerson2;0,02;0,02;2,023942
TestPerson2;0,01;0,02;2,523955
TestPerson2;0;0,03;3,036891
TestPerson2;0;0,03;3,538929
TestPerson2;-0,01;0,03;4,047268
TestPerson2;0;0,03;4,559476
TestPerson2;0;0,02;5,065288
TestPerson2;0,01;0;5,577795
TestPerson2;0,01;0;6,078567
TestPerson2;0;0,01;6,589295
TestPerson2;0,01;0,03;7,089817
TestPerson2;0,01;0,04;7,590412
TestPerson2;0;0,03;8,103415
TestPerson2;-0,01;0,03;8,619165
TestPerson2;0,01;0,02;9,129187
TestPerson2;0,02;0,02;9,642241
TestPerson2;0,02;0,04;10,14385
TestPerson2;0,03;0,07;10,64733
TestPerson2;0,04;0,07;11,15929
TestPerson2;0,05;0,08;11,66057
TestPerson2;0,05;0,08;12,18143
TestPerson2;0,04;0,07;12,68573
TestPerson2;0,03;0,07;13,18598
TestPerson2;0,03;0,08;13,6864
TestPerson2;0,03;0,08;14,18754
TestPerson2;0,03;0,08;14,70488
TestPerson2;0,03;0,08;15,22472
TestPerson2;0,03;0,08;15,72599
TestPerson2;0,03;0,08;16,24083
TestPerson2;0,03;0,07;16,74128
TestPerson2;0,01;0,05;17,24559
TestPerson2;0;0,03;17,75334
TestPerson2;0,02;0,02;18,26915
TestPerson2;0,02;0;18,78111
TestPerson2;0,02;-0,01;19,28166
TestPerson2;0,05;-0,03;19,79449
TestPerson2;0,05;-0,04;20,29481
TestPerson2;0,06;-0,04;20,79638
TestPerson2;0,06;-0,04;21,30754
TestPerson2;0,06;-0,05;21,81957
TestPerson2;0,06;-0,05;22,33439
TestPerson2;0,05;-0,04;22,83597
TestPerson2;0,02;-0,03;23,34884
TestPerson2;-0,02;-0,03;23,8617
TestPerson2;-0,02;-0,04;24,36179
TestPerson2;-0,02;-0,04;24,86238
TestPerson2;-0,02;-0,03;25,37644
TestPerson2;-0,02;-0,02;25,87877
TestPerson2;-0,01;-0,02;26,39127
TestPerson2;-0,01;-0,01;26,89242
TestPerson2;-0,01;-0,01;27,40219
TestPerson2;-0,01;0,01;27,90905
