Name, PositionX, PositionY, RunTime
TestPerson2;0;0;0,5219792
TestPerson2;0;0;1,028175
TestPerson2;0;0;1,531079
TestPerson2;0;0;2,043458
TestPerson2;0;0,01;2,566704
TestPerson2;0;0,01;3,067452
TestPerson2;0;0;3,579867
TestPerson2;0;0;4,094175
TestPerson2;0;0;4,609564
TestPerson2;0;0,01;5,124228
TestPerson2;0;0;5,640517
TestPerson2;0;0,01;6,161654
TestPerson2;0;0;6,677073
TestPerson2;0;0;7,178086
TestPerson2;0;0;7,692783
TestPerson2;0;0;8,20575
TestPerson2;0;0,01;8,708322
TestPerson2;0;0,01;9,221081
TestPerson2;0;0;9,733811
TestPerson2;0;0;10,24461
TestPerson2;0;0;10,74864
TestPerson2;0;0;11,26107
TestPerson2;-0,01;0;11,77362
TestPerson2;0;0;12,27464
TestPerson2;0;0;12,79004
TestPerson2;0;0;13,30315
TestPerson2;0;0;13,81288
TestPerson2;0;0;14,31344
TestPerson2;0,01;0,01;14,82296
TestPerson2;0,01;0,01;15,33673
TestPerson2;-0,01;0,01;15,84078
TestPerson2;-0,01;0,01;16,35246
TestPerson2;0,01;0,01;16,86674
TestPerson2;0,02;0,01;17,38155
TestPerson2;0,02;0,01;17,88985
TestPerson2;-0,01;0,01;18,39132
TestPerson2;-0,02;0;18,89599
TestPerson2;-0,02;0;19,40649
TestPerson2;0;0;19,90809
TestPerson2;-0,01;0;20,43281
TestPerson2;0;0,01;20,9341
TestPerson2;0,02;0,03;21,4491
TestPerson2;0,03;0,04;21,9495
TestPerson2;0,04;0,04;22,47139
TestPerson2;0,03;0,07;22,98683
TestPerson2;0,04;0,08;23,50134
TestPerson2;0,04;0,08;24,00625
TestPerson2;0,04;0,08;24,51684
TestPerson2;0,04;0,08;25,02703
TestPerson2;0,04;0,08;25,52981
TestPerson2;0,04;0,08;26,04397
TestPerson2;0,05;0,07;26,54582
TestPerson2;0,05;0,06;27,05649
TestPerson2;0,05;0,06;27,56935
TestPerson2;0,04;0,06;28,07527
TestPerson2;0,04;0,06;28,58567
TestPerson2;0,05;0,06;29,09706
TestPerson2;0,05;0,06;29,59718
TestPerson2;0,05;0,06;30,10938
TestPerson2;0,06;0,06;30,61255
TestPerson2;0,06;0,06;31,1215
TestPerson2;0,04;0,06;31,64158
TestPerson2;0,01;0,04;32,16369
TestPerson2;0;0,02;32,66388
TestPerson2;0;0,02;33,17863
TestPerson2;0,01;0;33,67908
TestPerson2;0;-0,03;34,19418
TestPerson2;-0,02;-0,05;34,6967
TestPerson2;-0,02;-0,05;35,20714
TestPerson2;-0,02;-0,05;35,72223
TestPerson2;-0,02;-0,05;36,22325
TestPerson2;-0,03;-0,05;36,74745
TestPerson2;-0,02;-0,05;37,25974
TestPerson2;-0,02;-0,04;37,76259
TestPerson2;-0,02;-0,05;38,26442
TestPerson2;-0,02;-0,05;38,77509
TestPerson2;-0,01;-0,05;39,2769
TestPerson2;-0,01;-0,03;39,78825
TestPerson2;-0,01;-0,02;40,29921
TestPerson2;-0,01;-0,05;40,79987
TestPerson2;-0,01;-0,05;41,31081
TestPerson2;0,02;-0,05;41,82601
TestPerson2;0,03;-0,06;42,32603
TestPerson2;0,03;-0,06;42,82657
TestPerson2;0,04;-0,06;43,34048
TestPerson2;0,03;-0,07;43,85401
TestPerson2;0,04;-0,06;44,35817
TestPerson2;0,04;-0,06;44,87696
TestPerson2;0,05;-0,08;45,39205
TestPerson2;0,05;-0,07;45,89448
TestPerson2;0,04;-0,05;46,4079
TestPerson2;0,04;-0,02;46,90796
TestPerson2;0,02;0;47,41952
TestPerson2;0,02;0,01;47,93283
TestPerson2;0,04;0,02;48,44669
TestPerson2;0,04;0,04;48,94875
TestPerson2;0,04;0,07;49,45829
TestPerson2;0,05;0,07;49,96352
TestPerson2;0,05;0,07;50,47413
TestPerson2;0,05;0,07;50,97713
TestPerson2;0,05;0,07;51,47898
TestPerson2;0,05;0,07;51,98971
TestPerson2;0,05;0,07;52,51735
TestPerson2;0,05;0,07;53,01742
TestPerson2;0,06;0,07;53,51976
TestPerson2;0,05;0,08;54,04192
TestPerson2;0,05;0,09;54,54244
TestPerson2;0,05;0,09;55,0573
TestPerson2;0,05;0,09;55,57006
TestPerson2;0,05;0,09;56,0859
TestPerson2;0,05;0,09;56,58609
TestPerson2;0,05;0,08;57,08806
TestPerson2;0,05;0,08;57,60064
TestPerson2;0,05;0,08;58,11179
TestPerson2;0,05;0,08;58,62438
TestPerson2;0,05;0,09;59,12525
TestPerson2;0,05;0,08;59,62801
TestPerson2;0,05;0,09;60,12927
TestPerson2;0,05;0,09;60,63943
TestPerson2;0,05;0,08;61,14042
TestPerson2;0,06;0,08;61,65274
TestPerson2;0,06;0,08;62,16783
TestPerson2;0,06;0,08;62,68203
TestPerson2;0,06;0,08;63,19506
TestPerson2;0,05;0,08;63,70858
TestPerson2;0,06;0,08;64,20882
TestPerson2;0,05;0,09;64,71133
TestPerson2;0,03;0,09999999;65,21231
TestPerson2;0,04;0,11;65,71328
TestPerson2;0,04;0,13;66,21581
TestPerson2;0,03;0,14;66,72691
TestPerson2;0,03;0,14;67,24222
TestPerson2;0,02;0,13;67,74305
TestPerson2;0,01;0,12;68,25534
TestPerson2;0,01;0,12;68,75635
TestPerson2;0,03;0,12;69,26962
TestPerson2;0,04;0,12;69,77946
TestPerson2;0,04;0,12;70,28162
TestPerson2;0,04;0,12;70,79305
TestPerson2;0,03;0,12;71,30542
TestPerson2;0,02;0,12;71,80737
TestPerson2;0,01;0,09999999;72,31705
TestPerson2;0;0,09999999;72,82097
TestPerson2;-0,02;0,09999999;73,33083
TestPerson2;-0,03;0,08;73,83276
TestPerson2;-0,04;0,07;74,34726
TestPerson2;-0,07;0,07;74,86115
TestPerson2;-0,07;0,05;75,37451
TestPerson2;-0,07;0,04;75,87682
TestPerson2;-0,08;0,03;76,38871
TestPerson2;-0,08;0,03;76,89043
TestPerson2;-0,06;0,02;77,40215
TestPerson2;-0,04;0,01;77,90448
TestPerson2;-0,05;-0,01;78,40583
TestPerson2;-0,03;-0,03;78,91673
TestPerson2;-0,04;-0,03;79,43096
TestPerson2;-0,04;-0,03;79,94197
TestPerson2;-0,05;-0,03;80,45641
TestPerson2;-0,05;-0,02;80,95686
TestPerson2;-0,05;-0,01;81,47157
TestPerson2;-0,04;-0,01;81,98221
TestPerson2;-0,03;-0,02;82,48559
TestPerson2;-0,02;-0,02;82,99892
TestPerson2;-0,01;-0,02;83,49901
TestPerson2;0,01;-0,02;84,00922
TestPerson2;0,03;-0,04;84,50968
TestPerson2;0,04;-0,07;85,02454
TestPerson2;0,07;-0,07;85,53951
TestPerson2;0,09;-0,08;86,05152
TestPerson2;0,11;-0,09;86,55276
TestPerson2;0,11;-0,08;87,06645
TestPerson2;0,09999999;-0,06;87,56683
TestPerson2;0,12;-0,05;88,07752
TestPerson2;0,13;-0,04;88,58117
TestPerson2;0,12;-0,03;89,08354
TestPerson2;0,12;-0,02;89,5967
TestPerson2;0,11;-0,02;90,10706
TestPerson2;0,09;0;90,60729
TestPerson2;0,07;0,02;91,1216
TestPerson2;0,07;0,05;91,62241
TestPerson2;0,05;0,06;92,1228
TestPerson2;0,04;0,07;92,63585
TestPerson2;0,05;0,08;93,1487
TestPerson2;0,04;0,08;93,66245
TestPerson2;0,02;0,09;94,17293
TestPerson2;0;0,09999999;94,6777
TestPerson2;0;0,09999999;95,18683
TestPerson2;0;0,09999999;95,68719
TestPerson2;0,02;0,13;96,2028
TestPerson2;0,03;0,14;96,71717
TestPerson2;0,03;0,14;97,23026
TestPerson2;0,03;0,13;97,73147
TestPerson2;0,02;0,11;98,23184
TestPerson2;0,03;0,08;98,74422
TestPerson2;0,02;0,06;99,2561
TestPerson2;0,03;0,05;99,77015
TestPerson2;0,07;0,04;100,2829
TestPerson2;0,07;0,01;100,7872
TestPerson2;0,08;-0,01;101,2967
TestPerson2;0,12;-0,01;101,7974
TestPerson2;0,13;-0,03;102,3122
TestPerson2;0,13;-0,05;102,813
TestPerson2;0,13;-0,05;103,3228
TestPerson2;0,13;-0,05;103,8289
TestPerson2;0,11;-0,05;104,335
TestPerson2;0,11;-0,04;104,8508
TestPerson2;0,09999999;-0,04;105,3643
TestPerson2;0,09999999;-0,04;105,8656
TestPerson2;0,11;-0,04;106,3796
TestPerson2;0,12;-0,05;106,8962
TestPerson2;0,12;-0,05;107,3971
TestPerson2;0,12;-0,04;107,9093
TestPerson2;0,11;-0,02;108,4109
TestPerson2;0,11;0;108,9213
TestPerson2;0,12;0,01;109,4214
TestPerson2;0,12;0,03;109,9218
TestPerson2;0,11;0,06;110,4307
TestPerson2;0,12;0,07;110,9317
TestPerson2;0,12;0,07;111,4327
TestPerson2;0,11;0,07;111,9368
TestPerson2;0,12;0,08;112,4607
TestPerson2;0,12;0,09;112,9612
TestPerson2;0,11;0,11;113,475
TestPerson2;0,11;0,12;113,9893
TestPerson2;0,09999999;0,12;114,4903
TestPerson2;0,08;0,09;115,0033
TestPerson2;0,06;0,09;115,5037
TestPerson2;0,04;0,09999999;116,0037
TestPerson2;0,01;0,08;116,5155
TestPerson2;-0,01;0,07;117,0283
TestPerson2;-0,04;0,07;117,5283
TestPerson2;-0,05;0,06;118,0435
TestPerson2;-0,05;0,08;118,5479
TestPerson2;-0,05;0,11;119,0598
TestPerson2;-0,05;0,11;119,5723
TestPerson2;-0,04;0,09999999;120,0866
TestPerson2;-0,01;0,09;120,6005
TestPerson2;0,02;0,09;121,1118
TestPerson2;0,05;0,12;121,6249
TestPerson2;0,08;0,11;122,1255
TestPerson2;0,11;0,11;122,6394
TestPerson2;0,12;0,11;123,1399
TestPerson2;0,13;0,09999999;123,6403
TestPerson2;0,11;0,09999999;124,1529
TestPerson2;0,09999999;0,09;124,6536
TestPerson2;0,09999999;0,09;125,1682
TestPerson2;0,09999999;0,09;125,6825
TestPerson2;0,09;0,08;126,1899
TestPerson2;0,07;0,08;126,6914
TestPerson2;0,04;0,09;127,2052
TestPerson2;0,02;0,09;127,7197
TestPerson2;-0,01;0,08;128,2204
TestPerson2;-0,04;0,07;128,7219
TestPerson2;-0,07;0,06;129,2425
TestPerson2;-0,09;0,03;129,7589
TestPerson2;-0,11;0,02;130,271
TestPerson2;-0,14;0,01;130,7719
TestPerson2;-0,14;-0,02;131,2854
TestPerson2;-0,16;-0,04;131,7994
TestPerson2;-0,16;-0,06;132,3002
TestPerson2;-0,15;-0,07;132,8134
TestPerson2;-0,15;-0,08;133,327
TestPerson2;-0,16;-0,08;133,8373
TestPerson2;-0,16;-0,08;134,3527
TestPerson2;-0,16;-0,08;134,8542
TestPerson2;-0,14;-0,07;135,3662
TestPerson2;-0,14;-0,07;135,8675
TestPerson2;-0,14;-0,08;136,3818
TestPerson2;-0,13;-0,07;136,894
TestPerson2;-0,12;-0,05;137,3943
TestPerson2;-0,09999999;-0,05;137,9057
TestPerson2;-0,08;-0,03;138,4075
TestPerson2;-0,07;-0,02;138,9224
TestPerson2;-0,04;-0,02;139,4365
TestPerson2;-0,01;0,01;139,9376
TestPerson2;0,01;0,03;140,4482
TestPerson2;0,05;0,05;140,9487
TestPerson2;0,07;0,09;141,4491
TestPerson2;0,09;0,09999999;141,9497
TestPerson2;0,09999999;0,09999999;142,4606
TestPerson2;0,09999999;0,11;142,9612
TestPerson2;0,09999999;0,09999999;143,4739
TestPerson2;0,09999999;0,09;143,9844
TestPerson2;0,08;0,08;144,4989
TestPerson2;0,08;0,08;145,0132
TestPerson2;0,08;0,08;145,5283
TestPerson2;0,07;0,06;146,0418
TestPerson2;0,06;0,05;146,5518
TestPerson2;0,03;0,05;147,0548
TestPerson2;0,02;0,03;147,5549
TestPerson2;0,02;0,01;148,0666
TestPerson2;0,01;0;148,5807
TestPerson2;-0,01;0;149,0964
TestPerson2;-0,01;0;149,6094
TestPerson2;-0,01;-0,01;150,1111
TestPerson2;-0,01;0;150,6245
TestPerson2;-0,01;0,01;151,1382
TestPerson2;-0,01;0,02;151,6478
TestPerson2;0,01;0,02;152,1623
TestPerson2;0,02;0,02;152,6636
TestPerson2;0,02;0,02;153,1766
TestPerson2;0,02;0,02;153,6776
TestPerson2;0,01;0,02;154,1902
TestPerson2;0;0,02;154,691
TestPerson2;0;0,03;155,2054
TestPerson2;-0,01;0,01;155,721
TestPerson2;0,01;0;156,2299
TestPerson2;0,02;-0,02;156,7318
TestPerson2;0,02;-0,04;157,2335
TestPerson2;0,04;-0,06;157,7435
TestPerson2;0,07;-0,08;158,2443
TestPerson2;0,09;-0,11;158,7461
TestPerson2;0,11;-0,12;159,2594
TestPerson2;0,12;-0,12;159,7599
TestPerson2;0,11;-0,13;160,2726
TestPerson2;0,09999999;-0,12;160,7739
TestPerson2;0,09;-0,09;161,2865
TestPerson2;0,09999999;-0,07;161,7874
TestPerson2;0,11;-0,05;162,2993
TestPerson2;0,09999999;-0,02;162,8001
TestPerson2;0,11;0,02;163,3002
TestPerson2;0,12;0,04;163,814
TestPerson2;0,09999999;0,07;164,3156
TestPerson2;0,09;0,09;164,8259
TestPerson2;0,11;0,12;165,3388
TestPerson2;0,09999999;0,13;165,8398
TestPerson2;0,08;0,12;166,3408
TestPerson2;0,08;0,12;166,8531
TestPerson2;0,07;0,11;167,3535
TestPerson2;0,05;0,09999999;167,8693
TestPerson2;0,03;0,09999999;168,3719
TestPerson2;0,02;0,09999999;168,8806
TestPerson2;0,02;0,08;169,3811
TestPerson2;0,02;0,08;169,8822
TestPerson2;0,02;0,08;170,394
TestPerson2;0,04;0,07;170,8954
TestPerson2;0,05;0,07;171,3961
TestPerson2;0,04;0,07;171,9066
TestPerson2;0,04;0,08;172,4211
TestPerson2;0,06;0,08;172,9355
TestPerson2;0,06;0,09;173,4359
TestPerson2;0,06;0,09;173,9375
TestPerson2;0,06;0,09;174,443
TestPerson2;0,05;0,09;174,9521
TestPerson2;0,05;0,08;175,4662
TestPerson2;0,05;0,08;175,9668
TestPerson2;0,05;0,08;176,4812
TestPerson2;0,05;0,08;176,9813
TestPerson2;0,05;0,08;177,4913
TestPerson2;0,05;0,08;177,9918
TestPerson2;0,04;0,07;178,4919
TestPerson2;0,03;0,07;178,992
TestPerson2;0,04;0,08;179,4921
TestPerson2;0,04;0,09999999;180,0058
TestPerson2;0,06;0,11;180,5076
TestPerson2;0,07;0,11;181,0177
TestPerson2;0,05;0,09999999;181,5195
