Name, PositionX, PositionY, RunTime
TestPerson2;0;0,01;0,514313
TestPerson2;0;0,01;1,032635
TestPerson2;0;0,01;1,555825
TestPerson2;0;0,01;2,059613
TestPerson2;0;0;2,561771
TestPerson2;-0,01;0;3,061965
TestPerson2;0;0;3,563462
TestPerson2;0,01;0,01;4,066282
TestPerson2;0,02;0,01;4,567277
TestPerson2;0,02;0;5,067419
TestPerson2;0,01;0,01;5,568824
TestPerson2;0,01;0,01;6,069062
TestPerson2;0;0,01;6,570816
TestPerson2;0;0,01;7,074327
TestPerson2;0;0,02;7,575831
TestPerson2;0,01;0,02;8,101712
TestPerson2;0,01;0,02;8,604201
TestPerson2;0,02;0,01;9,106207
TestPerson2;0,02;0;9,60711
TestPerson2;0,03;-0,01;10,10883
TestPerson2;0,03;-0,01;10,60892
TestPerson2;0,03;-0,02;11,11024
TestPerson2;0,03;-0,03;11,61209
TestPerson2;0,03;-0,02;12,13898
TestPerson2;0,03;-0,03;12,64033
TestPerson2;0,03;-0,03;13,14497
TestPerson2;0,03;-0,03;13,67256
TestPerson2;0,03;-0,02;14,17444
TestPerson2;0,03;-0,03;14,70366
TestPerson2;0,04;-0,04;15,20447
TestPerson2;0,04;-0,04;15,70512
TestPerson2;0,04;-0,05;16,2066
TestPerson2;0,04;-0,03;16,70701
TestPerson2;0,03;0;17,209
TestPerson2;0,02;0,02;17,71022
TestPerson2;0,03;0,02;18,21111
TestPerson2;0,03;0,03;18,71362
TestPerson2;0,03;0,04;19,21776
TestPerson2;0,04;0,05;19,7179
TestPerson2;0,05;0,06;20,24423
TestPerson2;0,05;0,07;20,74461
TestPerson2;0,05;0,07;21,25212
TestPerson2;0,05;0,07;21,75975
TestPerson2;0,05;0,07;22,2753
TestPerson2;0,05;0,07;22,79132
TestPerson2;0,05;0,07;23,30839
TestPerson2;0,05;0,07;23,82529
TestPerson2;0,05;0,07;24,34306
TestPerson2;0,04;0,07;24,86821
TestPerson2;0,03;0,07;25,37147
TestPerson2;0,04;0,07;25,88325
TestPerson2;0,04;0,06;26,40054
TestPerson2;0,05;0,07;26,90108
TestPerson2;0,05;0,08;27,40417
TestPerson2;0,05;0,08;27,91682
TestPerson2;0,05;0,07;28,43137
TestPerson2;0,04;0,07;28,94897
TestPerson2;0,01;0,06;29,45685
TestPerson2;0,02;0,05;29,97255
TestPerson2;0,02;0,04;30,47718
TestPerson2;0,01;0,02;30,98765
TestPerson2;0,01;0,03;31,50305
TestPerson2;0,01;0,04;32,0099
TestPerson2;0,01;0,03;32,51844
TestPerson2;-0,01;0,01;33,02063
TestPerson2;0;-0,01;33,53566
TestPerson2;-0,01;-0,02;34,05046
TestPerson2;-0,03;-0,04;34,55136
TestPerson2;-0,02;-0,04;35,05761
TestPerson2;-0,01;-0,01;35,5681
TestPerson2;-0,01;-0,01;36,08217
TestPerson2;-0,01;-0,01;36,59877
TestPerson2;-0,01;-0,01;37,11423
TestPerson2;-0,01;-0,03;37,63056
TestPerson2;-0,01;-0,03;38,14471
TestPerson2;-0,01;-0,03;38,64857
TestPerson2;-0,02;-0,03;39,17131
TestPerson2;-0,02;-0,01;39,68776
TestPerson2;-0,02;-0,01;40,19347
TestPerson2;-0,03;-0,01;40,69424
TestPerson2;-0,04;-0,01;41,19696
TestPerson2;-0,03;0;41,72092
TestPerson2;-0,03;0;42,22735
TestPerson2;-0,03;0,01;42,74139
TestPerson2;-0,02;0;43,2583
TestPerson2;0,01;-0,01;43,7665
TestPerson2;0,02;-0,02;44,27157
TestPerson2;0,02;-0,03;44,78204
TestPerson2;0,02;-0,04;45,28534
TestPerson2;0,02;-0,04;45,79941
TestPerson2;0,02;-0,02;46,30247
TestPerson2;0,01;0;46,81654
TestPerson2;0,01;0;47,32334
TestPerson2;0,01;0,02;47,83108
TestPerson2;0,03;0,03;48,33253
TestPerson2;0,04;0,04;48,84275
TestPerson2;0,03;0,06;49,3522
TestPerson2;0,03;0,07;49,8697
TestPerson2;0,04;0,07;50,3809
TestPerson2;0,04;0,07;50,88762
TestPerson2;0,04;0,07;51,40509
TestPerson2;0,04;0,07;51,92903
TestPerson2;0,04;0,07;52,44286
TestPerson2;0,04;0,07;52,9461
TestPerson2;0,04;0,07;53,44987
TestPerson2;0,04;0,07;53,95263
TestPerson2;0,04;0,07;54,4538
TestPerson2;0,04;0,07;54,96925
TestPerson2;0,04;0,08;55,49375
TestPerson2;0,04;0,07;56,01023
TestPerson2;0,04;0,08;56,5227
TestPerson2;0,04;0,08;57,02715
TestPerson2;0,04;0,08;57,54017
TestPerson2;0,04;0,08;58,04284
TestPerson2;0,03;0,08;58,55225
TestPerson2;0,03;0,08;59,05461
TestPerson2;0,02;0,08;59,55526
TestPerson2;0,03;0,08;60,07171
TestPerson2;0,04;0,07;60,58844
TestPerson2;0,04;0,07;61,10053
TestPerson2;0,04;0,07;61,6067
TestPerson2;0,04;0,07;62,10799
TestPerson2;0,05;0,07;62,61967
TestPerson2;0,05;0,07;63,13475
TestPerson2;0,05;0,08;63,63684
TestPerson2;0,04;0,09;64,13826
TestPerson2;0,04;0,09;64,65206
TestPerson2;0,04;0,09999999;65,16742
TestPerson2;0,04;0,11;65,67072
TestPerson2;0,05;0,13;66,18203
TestPerson2;0,05;0,14;66,68247
TestPerson2;0,05;0,14;67,18586
TestPerson2;0,05;0,14;67,70299
TestPerson2;0,04;0,15;68,22111
TestPerson2;0,05;0,15;68,73537
TestPerson2;0,05;0,15;69,24625
TestPerson2;0,06;0,15;69,74957
TestPerson2;0,07;0,14;70,26262
TestPerson2;0,06;0,14;70,7797
TestPerson2;0,06;0,14;71,2982
TestPerson2;0,06;0,14;71,81933
TestPerson2;0,07;0,14;72,33479
TestPerson2;0,07;0,14;72,85099
TestPerson2;0,07;0,14;73,35189
TestPerson2;0,06;0,12;73,85346
TestPerson2;0,05;0,11;74,36733
TestPerson2;0,06;0,09;74,88244
TestPerson2;0,06;0,07;75,39708
TestPerson2;0,06;0,05;75,89755
TestPerson2;0,06;0,05;76,41418
TestPerson2;0,07;0,06;76,91668
TestPerson2;0,07;0,06;77,41778
TestPerson2;0,07;0,06;77,93072
TestPerson2;0,07;0,06;78,43236
TestPerson2;0,06;0,04;78,93494
TestPerson2;0,04;0,04;79,44949
TestPerson2;0,05;0,04;79,96674
TestPerson2;0,06;0,04;80,48308
TestPerson2;0,06;0,05;80,99696
TestPerson2;0,05;0,04;81,51349
TestPerson2;0,05;0,04;82,02883
TestPerson2;0,04;0,05;82,54449
TestPerson2;0,03;0,05;83,05566
TestPerson2;0,02;0,05;83,57389
TestPerson2;0,01;0,06;84,08727
TestPerson2;0;0,07;84,59042
TestPerson2;-0,01;0,06;85,09918
TestPerson2;-0,02;0,07;85,61519
TestPerson2;-0,04;0,07;86,13043
TestPerson2;-0,05;0,07;86,63307
TestPerson2;-0,06;0,07;87,14656
TestPerson2;-0,07;0,07;87,65038
TestPerson2;-0,09;0,08;88,15505
TestPerson2;-0,09999999;0,08;88,66962
TestPerson2;-0,11;0,08;89,17116
TestPerson2;-0,12;0,07;89,67207
TestPerson2;-0,14;0,08;90,17341
TestPerson2;-0,15;0,08;90,68958
TestPerson2;-0,15;0,08;91,19188
TestPerson2;-0,15;0,08;91,70435
TestPerson2;-0,15;0,08;92,21986
TestPerson2;-0,15;0,08;92,73324
TestPerson2;-0,15;0,08;93,23528
TestPerson2;-0,15;0,07;93,73874
TestPerson2;-0,13;0,08;94,25072
TestPerson2;-0,11;0,07;94,75553
TestPerson2;-0,12;0,06;95,26765
TestPerson2;-0,12;0,06;95,78442
TestPerson2;-0,12;0,06;96,3
TestPerson2;-0,11;0,06;96,8093
TestPerson2;-0,09999999;0,06;97,31354
TestPerson2;-0,07;0,06;97,81555
TestPerson2;-0,05;0,06;98,31925
TestPerson2;-0,02;0,05;98,8328
TestPerson2;0,01;0,06;99,33464
TestPerson2;0,03;0,06;99,83477
TestPerson2;0,06;0,06;100,3374
TestPerson2;0,08;0,07;100,8474
TestPerson2;0,09999999;0,08;101,352
TestPerson2;0,12;0,07;101,8548
TestPerson2;0,13;0,07;102,3599
TestPerson2;0,13;0,07;102,8691
TestPerson2;0,13;0,05;103,3707
TestPerson2;0,13;0,05;103,872
TestPerson2;0,12;0,06;104,3865
TestPerson2;0,11;0,07;104,8874
TestPerson2;0,11;0,06;105,4045
TestPerson2;0,11;0,06;105,9186
TestPerson2;0,11;0,06;106,4332
TestPerson2;0,11;0,07;106,9355
TestPerson2;0,09999999;0,08;107,4485
TestPerson2;0,09;0,08;107,9495
TestPerson2;0,08;0,08;108,4502
TestPerson2;0,06;0,08;108,9505
TestPerson2;0,06;0,09;109,4585
TestPerson2;0,05;0,08;109,9668
TestPerson2;0,05;0,07;110,4673
TestPerson2;0,05;0,07;110,9901
TestPerson2;0,06;0,07;111,504
TestPerson2;0,05;0,07;112,0171
TestPerson2;0,05;0,08;112,5322
TestPerson2;0,05;0,08;113,0476
TestPerson2;0,04;0,08;113,5507
TestPerson2;0,04;0,08;114,063
TestPerson2;0,03;0,08;114,5788
TestPerson2;0,03;0,07;115,0789
TestPerson2;0,03;0,07;115,5803
TestPerson2;0,03;0,07;116,095
TestPerson2;0,03;0,08;116,5957
TestPerson2;0,04;0,09;117,0986
TestPerson2;0,03;0,11;117,6137
TestPerson2;0,03;0,12;118,1286
TestPerson2;0,03;0,13;118,6428
TestPerson2;0,03;0,14;119,1587
TestPerson2;0,04;0,15;119,674
TestPerson2;0,04;0,15;120,1753
TestPerson2;0,04;0,15;120,6761
TestPerson2;0,04;0,15;121,1908
TestPerson2;0,05;0,14;121,6945
TestPerson2;0,05;0,13;122,2083
TestPerson2;0,04;0,13;122,7095
TestPerson2;0,03;0,13;123,2096
TestPerson2;0,03;0,13;123,712
TestPerson2;0,03;0,13;124,2126
TestPerson2;0,03;0,13;124,7245
TestPerson2;0,03;0,13;125,2425
TestPerson2;0,03;0,11;125,7601
TestPerson2;0,04;0,09999999;126,273
TestPerson2;0,02;0,07;126,7735
TestPerson2;0,03;0,05;127,2756
TestPerson2;0,03;0,03;127,7867
TestPerson2;0,03;0,01;128,2919
TestPerson2;0,04;0;128,8074
TestPerson2;0,04;-0,02;129,3089
TestPerson2;0,04;-0,04;129,8211
TestPerson2;0,04;-0,05;130,3254
TestPerson2;0,04;-0,07;130,8387
TestPerson2;0,04;-0,08;131,3543
TestPerson2;0,04;-0,09999999;131,8701
TestPerson2;0,05;-0,09999999;132,3837
TestPerson2;0,05;-0,11;132,8973
TestPerson2;0,04;-0,12;133,4036
TestPerson2;0,04;-0,13;133,9134
TestPerson2;0,04;-0,13;134,4164
TestPerson2;0,03;-0,13;134,9311
TestPerson2;0,03;-0,12;135,4447
TestPerson2;0,03;-0,11;135,9459
TestPerson2;0,03;-0,11;136,4498
TestPerson2;0,03;-0,11;136,9516
TestPerson2;0,03;-0,11;137,4534
TestPerson2;0,03;-0,11;137,9535
TestPerson2;0,03;-0,11;138,4676
TestPerson2;0,04;-0,09;138,9691
TestPerson2;0,04;-0,08;139,4712
TestPerson2;0,04;-0,06;139,9724
TestPerson2;0,04;-0,04;140,4867
TestPerson2;0,04;-0,02;140,993
TestPerson2;0,04;-0,01;141,5016
TestPerson2;0,04;0;142,0054
TestPerson2;0,05;0,01;142,5186
TestPerson2;0,04;0,03;143,0198
TestPerson2;0,04;0,04;143,5352
TestPerson2;0,03;0,04;144,0365
TestPerson2;0,03;0,04;144,5376
TestPerson2;0,04;0,04;145,0518
TestPerson2;0,05;0,01;145,5523
TestPerson2;0,05;0;146,0544
TestPerson2;0,05;0,01;146,5671
TestPerson2;0,05;0,01;147,0675
TestPerson2;0,05;0;147,57
TestPerson2;0,05;0;148,0756
TestPerson2;0,05;0;148,5776
TestPerson2;0,05;0;149,0911
