Name, PositionX, PositionY, RunTime
TestPerson2;-0,01;0;0,504679
TestPerson2;-0,01;0;1,01684
TestPerson2;0;0;1,519976
TestPerson2;0;0;2,039445
TestPerson2;0;0,01;2,545554
TestPerson2;0;0,01;3,068767
TestPerson2;0;0,01;3,578175
TestPerson2;0,01;0,01;4,094102
TestPerson2;0;0,02;4,59948
TestPerson2;0;0,04;5,108711
TestPerson2;0;0,04;5,622317
TestPerson2;0;0,05;6,124772
TestPerson2;-0,01;0,05;6,638001
TestPerson2;0,01;0,04;7,144103
TestPerson2;0,02;0,03;7,653063
TestPerson2;0,02;0,04;8,165474
TestPerson2;0,01;0,04;8,678724
TestPerson2;0,01;0,05;9,179729
TestPerson2;0;0,06;9,691818
TestPerson2;0;0,06;10,20676
TestPerson2;0;0,07;10,70688
TestPerson2;0;0,06;11,2071
TestPerson2;0;0,07;11,73451
TestPerson2;0;0,06;12,24724
TestPerson2;0;0,05;12,7492
TestPerson2;0;0,05;13,25599
TestPerson2;0;0,06;13,76207
TestPerson2;0;0,07;14,27252
TestPerson2;0;0,08;14,78489
TestPerson2;0;0,08;15,28598
TestPerson2;0;0,06;15,78965
TestPerson2;0,01;0,03;16,30219
TestPerson2;0,01;0,02;16,81018
TestPerson2;-0,01;0,01;17,3118
TestPerson2;-0,01;0,01;17,81417
TestPerson2;-0,01;0,01;18,32678
TestPerson2;-0,02;0,01;18,82929
TestPerson2;-0,02;0;19,3332
TestPerson2;-0,04;0,01;19,83744
TestPerson2;-0,07;0;20,35394
TestPerson2;-0,09;0,01;20,86594
TestPerson2;-0,12;-0,01;21,37062
TestPerson2;-0,13;0,01;21,89459
TestPerson2;-0,13;0;22,41007
TestPerson2;-0,13;-0,01;22,92636
TestPerson2;-0,12;0;23,45367
TestPerson2;-0,12;0;23,9685
TestPerson2;-0,12;0;24,49121
TestPerson2;-0,12;0;24,99385
TestPerson2;-0,13;0;25,50468
TestPerson2;-0,12;0;26,02081
TestPerson2;-0,12;0;26,53259
TestPerson2;-0,12;-0,01;27,05276
TestPerson2;-0,12;0;27,56529
TestPerson2;-0,09999999;0;28,06619
TestPerson2;-0,09;-0,01;28,57642
TestPerson2;-0,08;0;29,07729
TestPerson2;-0,08;0,01;29,58914
TestPerson2;-0,05;0;30,09807
TestPerson2;-0,05;0;30,61324
TestPerson2;-0,05;-0,02;31,11362
TestPerson2;-0,06;-0,03;31,63054
TestPerson2;-0,07;-0,03;32,13552
TestPerson2;-0,07;-0,03;32,64721
TestPerson2;-0,06;-0,03;33,16774
TestPerson2;-0,06;-0,02;33,672
TestPerson2;-0,05;0;34,18872
TestPerson2;-0,04;-0,01;34,70184
TestPerson2;-0,05;0,01;35,22235
TestPerson2;-0,04;0,01;35,72914
TestPerson2;-0,03;0,02;36,23853
TestPerson2;-0,03;0,01;36,75844
TestPerson2;-0,03;0,01;37,27084
TestPerson2;-0,04;0;37,77884
TestPerson2;0;0;38,46257
